data,sample,strategy,n_sg,d,setting_name,t,k,l,reset_w,calgo,enforcer_str,sattr,max_dist,enforcer_name,train_avg_precision,top-1_train_avg_precision,top-3_train_avg_precision,top-5_train_avg_precision,top-10_train_avg_precision,top-50_train_avg_precision,train_avg_recall,top-1_train_avg_recall,top-3_train_avg_recall,top-5_train_avg_recall,top-10_train_avg_recall,top-50_train_avg_recall,train_avg_f1,top-1_train_avg_f1,top-3_train_avg_f1,top-5_train_avg_f1,top-10_train_avg_f1,top-50_train_avg_f1,train_avg_accuracy,top-1_train_avg_accuracy,top-3_train_avg_accuracy,top-5_train_avg_accuracy,top-10_train_avg_accuracy,top-50_train_avg_accuracy,val_avg_precision,top-1_val_avg_precision,top-3_val_avg_precision,top-5_val_avg_precision,top-10_val_avg_precision,top-50_val_avg_precision,val_avg_recall,top-1_val_avg_recall,top-3_val_avg_recall,top-5_val_avg_recall,top-10_val_avg_recall,top-50_val_avg_recall,val_avg_f1,top-1_val_avg_f1,top-3_val_avg_f1,top-5_val_avg_f1,top-10_val_avg_f1,top-50_val_avg_f1,val_avg_accuracy,top-1_val_avg_accuracy,top-3_val_avg_accuracy,top-5_val_avg_accuracy,top-10_val_avg_accuracy,top-50_val_avg_accuracy,test_avg_precision,top-1_test_avg_precision,top-3_test_avg_precision,top-5_test_avg_precision,top-10_test_avg_precision,top-50_test_avg_precision,test_avg_recall,top-1_test_avg_recall,top-3_test_avg_recall,top-5_test_avg_recall,top-10_test_avg_recall,top-50_test_avg_recall,test_avg_f1,top-1_test_avg_f1,top-3_test_avg_f1,top-5_test_avg_f1,top-10_test_avg_f1,top-50_test_avg_f1,test_avg_accuracy,top-1_test_avg_accuracy,top-3_test_avg_accuracy,top-5_test_avg_accuracy,top-10_test_avg_accuracy,top-50_test_avg_accuracy
email-temp,-1,mean,20,200,8_1_-1_km_gs#1.00,7,8,1,-1,km,gs#1.00,dept,1.0,gs,0.8,1.0,1.0,0.8,0.8,0.8,0.45995733759957336,0.9041095890410958,0.64559099645591,0.45995733759957336,0.45995733759957336,0.45995733759957336,0.5666720290076845,0.949640287769784,0.7668989428185026,0.5666720290076844,0.5666720290076844,0.5666720290076844,0.6452054738998413,0.9041095972061157,0.7077625592549642,0.6452054738998413,0.6452054738998413,0.6452054738998413,0.8,1.0,1.0,0.8,0.8,0.8,0.46712328767123285,0.8698630136986302,0.6598173515981735,0.46712328767123285,0.46712328767123285,0.46712328767123285,0.576103896103896,0.9304029304029303,0.7850889850889851,0.576103896103896,0.576103896103896,0.576103896103896,0.6232876718044281,0.8698630332946777,0.7054794629414877,0.6232876718044281,0.6232876718044281,0.6232876718044281,0.8,1.0,1.0,0.8,0.8,0.8,0.47347447073474463,0.7602739726027398,0.6567040265670402,0.47347447073474463,0.47347447073474463,0.47347447073474463,0.5854446322891936,0.8638132295719844,0.7861985701551921,0.5854446322891936,0.5854446322891936,0.5854446322891936,0.6041096031665802,0.7602739930152893,0.6757991115252177,0.6041096031665802,0.6041096031665802,0.6041096031665802
email-temp,-1,mean,20,200,8_1_-1_km_gs#1.00,19,8,1,-1,km,gs#1.00,dept,1.0,gs,0.6,1.0,1.0,0.6,0.6,0.6,0.3434173669467787,0.9551820728291317,0.5723622782446313,0.3434173669467787,0.3434173669467787,0.3434173669467787,0.4112379634856893,0.9770773638968481,0.6853966058094821,0.4112379634856893,0.4112379634856893,0.4112379634856893,0.691316545009613,0.9551820755004883,0.7861811518669128,0.691316545009613,0.691316545009613,0.691316545009613,0.6,1.0,1.0,0.6,0.6,0.6,0.3630252100840336,0.8991596638655462,0.6050420168067226,0.3630252100840336,0.3630252100840336,0.3630252100840336,0.43436709011323626,0.9469026548672567,0.7239451501887272,0.43436709011323626,0.43436709011323626,0.43436709011323626,0.6386554777622223,0.8991596698760986,0.7366946935653687,0.6386554777622223,0.6386554777622223,0.6386554777622223,0.6,1.0,1.0,0.6,0.6,0.6,0.3647058823529412,0.6974789915966386,0.607843137254902,0.3647058823529412,0.3647058823529412,0.3647058823529412,0.45073207016133077,0.8217821782178217,0.7512201169355514,0.45073207016133077,0.45073207016133077,0.45073207016133077,0.5042016983032227,0.6974790096282959,0.6274510025978088,0.5042016983032227,0.5042016983032227,0.5042016983032227
email-temp,-1,mean,20,200,8_1_-1_km_gs#1.00,4,8,1,-1,km,gs#1.00,dept,1.0,gs,0.6,1.0,1.0,0.6,0.6,0.6,0.39868421052631575,0.9232456140350878,0.6644736842105262,0.39868421052631575,0.39868421052631575,0.39868421052631575,0.4708583694055326,0.9600912200684151,0.784763949009221,0.4708583694055326,0.4708583694055326,0.4708583694055326,0.6416666746139527,0.9232456088066101,0.7127193013827006,0.6416666746139527,0.6416666746139527,0.6416666746139527,0.6,1.0,1.0,0.6,0.6,0.6,0.3894736842105263,0.9210526315789473,0.6491228070175439,0.3894736842105263,0.3894736842105263,0.3894736842105263,0.4630751753082315,0.958904109589041,0.7717919588470524,0.4630751753082315,0.4630751753082315,0.4630751753082315,0.6407894730567932,0.9210526347160339,0.7258772055308024,0.6407894730567932,0.6407894730567932,0.6407894730567932,0.6,1.0,1.0,0.6,0.6,0.6,0.39473684210526316,0.7302631578947368,0.6578947368421052,0.39473684210526316,0.39473684210526316,0.39473684210526316,0.4755129750771038,0.844106463878327,0.7925216251285064,0.4755129750771038,0.4755129750771038,0.4755129750771038,0.5947368443012238,0.7302631735801697,0.6578947504361471,0.5947368443012238,0.5947368443012238,0.5947368443012238
email-temp,-1,mean,20,200,8_1_-1_km_gs#1.00,5,8,1,-1,km,gs#1.00,dept,1.0,gs,0.7991111111111111,1.0,1.0,0.7991111111111111,0.7991111111111111,0.7991111111111111,0.49187542315504407,0.9216589861751152,0.6646464425855957,0.49187542315504407,0.49187542315504407,0.49187542315504407,0.5978840860117034,0.9592326139088729,0.7847334347574512,0.5978840860117034,0.5978840860117034,0.5978840860117034,0.6460829496383667,0.921658992767334,0.7181259592374166,0.6460829496383667,0.6460829496383667,0.6460829496383667,0.793939393939394,1.0,1.0,0.793939393939394,0.793939393939394,0.793939393939394,0.46450012403870006,0.8689655172413793,0.6270404366162242,0.46450012403870006,0.46450012403870006,0.46450012403870006,0.5755661690588199,0.9298892988929889,0.7551302179688464,0.5755661690588199,0.5755661690588199,0.5755661690588199,0.6386206865310669,0.8689655065536499,0.6988505721092224,0.6386206865310669,0.6386206865310669,0.6386206865310669,0.786046511627907,1.0,1.0,0.786046511627907,0.786046511627907,0.786046511627907,0.5152408528560148,0.8137931034482758,0.6840221110818637,0.5152408528560148,0.5152408528560148,0.5152408528560148,0.6187269676179495,0.8973384030418251,0.8019506775532944,0.6187269676179495,0.6187269676179495,0.6187269676179495,0.630344831943512,0.8137931227684021,0.682758629322052,0.630344831943512,0.630344831943512,0.630344831943512
email-temp,-1,mean,20,200,8_1_-1_km_gs#1.00,14,8,1,-1,km,gs#1.00,dept,1.0,gs,0.6,1.0,1.0,0.6,0.6,0.6,0.4015625,0.90625,0.6692708333333334,0.4015625,0.4015625,0.4015625,0.47293811520600837,0.9508196721311475,0.788230192010014,0.47293811520600837,0.47293811520600837,0.47293811520600837,0.6505208253860474,0.90625,0.7395833333333334,0.6505208253860474,0.6505208253860474,0.6505208253860474,0.6,1.0,1.0,0.6,0.6,0.6,0.4046511627906977,0.875968992248062,0.6744186046511628,0.4046511627906977,0.4046511627906977,0.4046511627906977,0.47839013847908857,0.9338842975206612,0.7973168974651476,0.47839013847908857,0.47839013847908857,0.47839013847908857,0.6186046421527862,0.8759689927101135,0.6950904329617819,0.6186046421527862,0.6186046421527862,0.6186046421527862,0.5789473684210527,1.0,0.9649122807017544,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.41645833333333326,0.78125,0.6940972222222221,0.41645833333333326,0.41645833333333326,0.41645833333333326,0.483583476064679,0.8771929824561403,0.8059724601077983,0.483583476064679,0.483583476064679,0.483583476064679,0.596875,0.78125,0.6875,0.596875,0.596875,0.596875
email-temp,-1,mean,20,200,8_1_-1_km_gs#1.00,12,8,1,-1,km,gs#1.00,dept,1.0,gs,1.0,1.0,1.0,1.0,1.0,1.0,0.5356756756756755,0.9243243243243243,0.6558558558558559,0.5356756756756758,0.5356756756756758,0.5356756756756758,0.6753021381768497,0.9606741573033708,0.7764032997408515,0.6753021381768497,0.6753021381768497,0.6753021381768497,0.6621621727943421,0.9243243336677551,0.7378378510475159,0.6621621727943421,0.6621621727943421,0.6621621727943421,1.0,1.0,1.0,1.0,1.0,1.0,0.5983870967741935,0.8629032258064516,0.6881720430107526,0.5983870967741935,0.5983870967741935,0.5983870967741935,0.7382463768725784,0.9264069264069265,0.8091745592253208,0.7382463768725784,0.7382463768725784,0.7382463768725784,0.6338709592819214,0.8629032373428345,0.6881720423698425,0.6338709592819214,0.6338709592819214,0.6338709592819214,1.0,1.0,1.0,1.0,1.0,1.0,0.5790322580645161,0.6693548387096774,0.6397849462365591,0.5790322580645161,0.5790322580645161,0.5790322580645161,0.7297825997667196,0.8019323671497584,0.7798836723545101,0.7297825997667196,0.7297825997667196,0.7297825997667196,0.6016129136085511,0.6693548560142517,0.6397849520047506,0.6016129136085511,0.6016129136085511,0.6016129136085511
email-temp,-1,mean,20,200,8_1_-1_km_gs#1.00,15,8,1,-1,km,gs#1.00,dept,1.0,gs,0.4,1.0,0.6666666666666666,0.4,0.4,0.4,0.265625,0.9453125,0.4427083333333333,0.265625,0.265625,0.265625,0.3051119733169968,0.9718875502008032,0.5085199555283281,0.3051119733169968,0.3051119733169968,0.3051119733169968,0.6604166626930237,0.9453125,0.7482638955116272,0.6604166626930237,0.6604166626930237,0.6604166626930237,0.4,1.0,0.6666666666666666,0.4,0.4,0.4,0.3116279069767442,0.8837209302325582,0.5193798449612403,0.3116279069767442,0.3116279069767442,0.3116279069767442,0.3487654320987654,0.9382716049382717,0.581275720164609,0.3487654320987654,0.3487654320987654,0.3487654320987654,0.6155038774013519,0.8837209343910217,0.7105943163235983,0.6155038774013519,0.6155038774013519,0.6155038774013519,0.4,1.0,0.6666666666666666,0.4,0.4,0.4,0.25625,0.71875,0.4270833333333333,0.25625,0.25625,0.25625,0.31127272727272726,0.8363636363636363,0.5187878787878787,0.31127272727272726,0.31127272727272726,0.31127272727272726,0.5078125,0.71875,0.6223958333333334,0.5078125,0.5078125,0.5078125
email-temp,-1,mean,20,200,8_1_-1_km_gs#1.00,18,8,1,-1,km,gs#1.00,dept,1.0,gs,1.0,1.0,1.0,1.0,1.0,1.0,0.47400000000000003,0.97,0.6088888888888889,0.47400000000000003,0.47400000000000003,0.47400000000000003,0.6028393830536432,0.9847715736040609,0.7280393262776065,0.6028393830536433,0.6028393830536433,0.6028393830536433,0.7139999985694885,0.9700000286102295,0.8088888923327128,0.7139999985694885,0.7139999985694885,0.7139999985694885,1.0,1.0,1.0,1.0,1.0,1.0,0.6554455445544554,1.0,0.7953795379537953,0.6554455445544554,0.6554455445544554,0.6554455445544554,0.7097867496437038,0.9081081081081082,0.7755373698048857,0.7097867496437038,0.7097867496437038,0.7097867496437038,0.6217821836471558,0.8316831588745117,0.6765676538149515,0.6217821836471558,0.6217821836471558,0.6217821836471558,1.0,1.0,1.0,1.0,1.0,1.0,0.5679999999999998,0.7,0.6299999999999999,0.5679999999999998,0.5679999999999998,0.5679999999999998,0.7192364301990154,0.8235294117647058,0.7716920534038888,0.7192364301990154,0.7192364301990154,0.7192364301990154,0.6080000042915344,0.699999988079071,0.6400000055631002,0.6080000042915344,0.6080000042915344,0.6080000042915344
email-temp,-1,mean,20,200,8_1_-1_km_gs#1.00,17,8,1,-1,km,gs#1.00,dept,1.0,gs,0.9800000000000001,1.0,1.0,0.9800000000000001,0.9800000000000001,0.9800000000000001,0.5213079603323506,0.8928571428571429,0.614267845975163,0.5213079603323506,0.5213079603323506,0.5213079603323506,0.6617676699229278,0.9433962264150945,0.7358688654484227,0.6617676699229278,0.6617676699229278,0.6617676699229278,0.6357142925262451,0.8928571343421936,0.7097069621086121,0.6357142925262451,0.6357142925262451,0.6357142925262451,0.9633802816901408,1.0,1.0,0.9633802816901408,0.9633802816901408,0.9633802816901408,0.5647127007782745,0.8360655737704918,0.6624993100402937,0.5647127007782746,0.5647127007782746,0.5647127007782746,0.6974232194375742,0.9107142857142857,0.7718601052986639,0.6974232194375741,0.6974232194375741,0.6974232194375741,0.6245901584625244,0.8360655903816223,0.6857923467954,0.6245901584625244,0.6245901584625244,0.6245901584625244,0.9466666666666667,1.0,1.0,0.9466666666666667,0.9466666666666667,0.9466666666666667,0.5925683060109289,0.7622950819672131,0.684335154826958,0.5925683060109289,0.5925683060109289,0.5925683060109289,0.7117248293699088,0.8651162790697675,0.7714130286957704,0.7117248293699087,0.7117248293699087,0.7117248293699087,0.6131147384643555,0.7622950673103333,0.6612021724383036,0.6131147384643555,0.6131147384643555,0.6131147384643555
email-temp,-1,mean,20,200,8_1_-1_km_gs#1.00,8,8,1,-1,km,gs#1.00,dept,1.0,gs,0.8,1.0,1.0,0.8,0.8,0.8,0.44902912621359226,0.9635922330097088,0.6440129449838188,0.44902912621359226,0.44902912621359226,0.44902912621359226,0.5526678327361143,0.9814585908529049,0.7621481747080651,0.5526678327361145,0.5526678327361145,0.5526678327361145,0.6650485396385193,0.9635922312736511,0.7645631035168966,0.6650485396385193,0.6650485396385193,0.6650485396385193,0.8,1.0,1.0,0.8,0.8,0.8,0.4494051481721826,0.8768115942028986,0.6427283870502559,0.4494051481721826,0.4494051481721826,0.4494051481721826,0.5591073663111578,0.9343629343629344,0.7706734493464351,0.5591073663111578,0.5591073663111578,0.5591073663111578,0.6159420371055603,0.8768116235733032,0.695652186870575,0.6159420371055603,0.6159420371055603,0.6159420371055603,0.8,1.0,1.0,0.8,0.8,0.8,0.4434782608695652,0.7318840579710145,0.6352657004830918,0.4434782608695652,0.4434782608695652,0.4434782608695652,0.5568996493957389,0.8451882845188284,0.7697867084772444,0.5568996493957389,0.5568996493957389,0.5568996493957389,0.639130437374115,0.7318840622901917,0.7101449370384216,0.639130437374115,0.639130437374115,0.639130437374115
