data,sample,sattr,strategy,n_sg,anony_mode,info_loss,alpha_adm,alpha_dm,k,w,l,reset_w,calgo,enforcer_str,enforcer,enforcer_name,max_dist,t,algo,galgo,adm,dm,am,radm,num_anonymized_fake_entities,num_anonymized_real_entities,num_real_edges,num_fake_edges,num_raw_entities,num_anonymized_entities,num_raw_edges,num_anonymized_edges,anonymized_anonymity,anonymized_attribute_anonymity,anonymized_degree_anonymity,num_removed_entities,num_removed_edges
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,1,km,gs#0.75,gs,gs,0.75,0,skga,ad2,0.02668182880275656,0.027356946196117202,0.026006711409395974,0.0007116514988638018,0,1161,5174,2022,1192,1161,6502,7196,2,1161,2,31,1328
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,3,-1,km,gs#1.00,gs,gs,1.0,3,skga,ad2,0.33835789187983495,0.340267185628829,0.3364485981308411,0.004336342815360331,0,781,4575,5714,1177,781,6629,10289,1,781,1,396,2054
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,km,gs#0.00,gs,gs,0.0,3,skga,ad2,0.3855157281049659,0.3865390501347916,0.3844924060751399,0.08992596190561757,74,770,3390,4143,1177,844,6629,7533,1,844,1,407,3239
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,hdbscan,ir,ir,ir,1.0,7,skga,ad2,0.49097119110070303,0.49174630377003453,0.49019607843137253,0.002982349190724953,0,598,1537,2379,1173,598,6627,3916,2,598,2,575,5090
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,3,-1,hdbscan,gs#1.00,gs,gs,1.0,4,skga,ad2,0.4176129954532846,0.4194096643759562,0.41581632653061223,0.005264646618739772,0,687,2977,5491,1176,687,6461,8468,1,687,1,489,3484
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,2,km,gs#0.75,gs,gs,0.75,3,skga,ad2,0.2394543101313841,0.24101567208944588,0.23789294817332202,0.002688262249117297,0,897,4063,4658,1177,897,6629,8721,1,897,1,280,2566
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,2,km,gs#0.75,gs,gs,0.75,14,skga,ad2,0.0014876830668821466,0.0021603702087439167,0.0008149959250203749,0.0006737849583121512,0,1226,5293,1984,1227,1226,6728,7277,10,1226,10,1,1435
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,2,-1,1,-1,hdbscan,ir,ir,ir,1.0,5,skga,ad2,0.19154964098290947,0.19302358810543233,0.1900756938603869,0.002246948086468254,0,963,5275,4370,1189,963,6500,9645,1,963,1,226,1225
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,km,gs#0.75,gs,gs,0.75,3,skga,ad2,0.027498161086644383,0.02865817433981385,0.026338147833474938,0.0012236202102159685,0,1146,4732,3278,1177,1146,6629,8010,1,1146,1,31,1897
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,2,-1,1,-1,km,gs#1.00,gs,gs,1.0,13,skga,ad2,0.157817301657721,0.15856223489439,0.15707236842105263,0.0010484235574063066,0,1025,5115,1851,1216,1025,6731,6966,1,1025,1,191,1616
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,km,gs#0.25,gs,gs,0.25,13,skga,ad2,0.5269954931863813,0.5278471955230899,0.5261437908496732,0.01729603405988245,8,580,2722,3014,1216,588,6731,5736,2,588,2,636,4009
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,km,gs#0.00,gs,gs,0.0,16,skga,ad2,0.5881382545174928,0.588825528642829,0.5874509803921568,0.09797414393250405,55,526,1805,2677,1220,581,6609,4482,1,581,1,694,4804
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,km,gs#1.00,gs,gs,1.0,18,skga,ad2,0.009163366922215758,0.010242659470947286,0.008084074373484237,0.0010969566179063993,0,1227,6408,3498,1237,1227,7194,9906,1,1227,1,10,786
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,2,-1,km,gs#1.00,gs,gs,1.0,1,skga,ad2,0.17968688828984083,0.18128013109473048,0.17809364548494983,0.002358507651437612,0,983,4750,4848,1196,983,6779,9598,1,983,1,213,2029
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,3,hdbscan,ir,ir,ir,1.0,2,skga,ad2,0.28353635781342895,0.28618309453954316,0.2808896210873147,0.0051182280165168745,0,873,4362,8484,1214,873,7189,12846,1,873,1,341,2827
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,3,-1,hdbscan,ir,ir,ir,1.0,13,skga,ad2,0.633182261459055,0.6339632071286336,0.6324013157894737,0.005779269202087983,0,447,1120,2263,1216,447,6731,3383,1,447,1,769,5611
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,km,gs#0.00,gs,gs,0.0,6,skga,ad2,0.4555914102652302,0.4566373659850045,0.45454545454545453,0.10014114100474227,75,696,3339,4476,1201,771,6809,7815,1,771,1,505,3470
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,km,gs#0.00,gs,gs,0.0,8,skga,ad2,0.49972722201643777,0.5006439761502436,0.49881046788263284,0.09105849257364408,61,632,2371,3285,1200,693,6926,5656,1,693,1,568,4555
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,3,-1,hdbscan,ir,ir,ir,1.0,7,skga,ad2,0.4761303090493765,0.4774098082095808,0.47485080988917305,0.0046395365997638615,0,616,2547,4046,1173,616,6627,6593,1,616,1,557,4080
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,2,-1,hdbscan,ir,ir,ir,1.0,14,skga,ad2,0.6121140808313881,0.6129812178974972,0.6112469437652812,0.005737730135499193,0,477,1660,3288,1227,477,6728,4948,1,477,1,750,5068
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,6,-1,1,-1,km,gs#1.00,gs,gs,1.0,18,skga,ad2,0.49003802847920774,0.4909895573626189,0.4890864995957963,0.0036452491587886443,0,632,3417,3177,1237,632,7194,6594,1,632,1,605,3777
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,4,hdbscan,ir,ir,ir,1.0,18,skga,ad2,0.288362429248012,0.29135703311203026,0.2853678253839935,0.0058637338506583375,0,884,4384,9733,1237,884,7194,14117,1,884,1,353,2810
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,4,km,gs#0.75,gs,gs,0.75,12,skga,ad2,0.0352604030762411,0.03618244769352061,0.03433835845896147,0.0009887852421640068,0,1153,4004,2014,1194,1153,6870,6018,1,1153,1,41,2866
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,2,-1,km,gs#1.00,gs,gs,1.0,3,skga,ad2,0.3540370193650756,0.3554827048304047,0.3525913338997451,0.0034491874539304673,0,762,4415,4314,1177,762,6629,8729,1,762,1,415,2214
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,km,gs#0.50,gs,gs,0.5,14,skga,ad2,0.5273349101877146,0.5281824528122666,0.5264873675631622,0.0037800575303426607,0,581,1900,2395,1227,581,6728,4295,1,581,1,646,4828
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,4,km,gs#0.75,gs,gs,0.75,10,skga,ad2,0.39561016806503146,0.396842141922227,0.39437819420783643,0.003358910905778388,0,711,3222,3667,1174,711,6544,6889,1,711,1,463,3322
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,km,gs#1.00,gs,gs,1.0,9,skga,ad2,0.12130900044732668,0.12385724357967892,0.11876075731497418,0.0032813549041748047,0,1024,4809,7355,1162,1024,6806,12164,1,1024,1,138,1997
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,3,km,gs#1.00,gs,gs,1.0,14,skga,ad2,0.26671787790205315,0.2685620801724841,0.26487367563162184,0.003412593841721535,0,902,4474,6008,1227,902,6728,10482,1,902,1,325,2254
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,hdbscan,ir,ir,ir,1.0,11,skga,ad2,0.41660909767244075,0.41826974173663584,0.41494845360824745,0.004851636942304324,0,681,3617,4874,1164,681,6725,8491,1,681,1,483,3108
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,3,hdbscan,ir,ir,ir,1.0,16,skga,ad2,0.14394719161515718,0.14691077667293817,0.14098360655737704,0.004016192238214535,0,1048,4510,9328,1220,1048,6609,13838,1,1048,1,172,2099
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,4,km,ir,ir,ir,1.0,1,skga,ad2,0.2115363642464864,0.21237038735584704,0.21070234113712374,0.0013387406636024167,0,944,2084,3015,1196,944,6779,5099,1,944,1,252,4695
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,8,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,1,skga,ad2,0.16110121111620757,0.16250342557689484,0.1596989966555184,0.001985841934605581,0,1005,4597,4367,1196,1005,6779,8964,1,1005,1,191,2182
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,3,hdbscan,ir,ir,ir,1.0,18,skga,ad2,0.6763261116909304,0.6768236057585801,0.6758286176232822,0.004734112350047556,0,401,31,366,1237,401,7194,397,2,401,2,836,7163
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,6,-1,1,-1,km,gs#1.00,gs,gs,1.0,2,skga,ad2,0.1924433571539077,0.19378292518096166,0.19110378912685339,0.002047289085411132,0,982,3848,3670,1214,982,7189,7518,1,982,1,232,3341
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,hdbscan,ir,ir,ir,1.0,3,skga,ad2,0.4900852071962677,0.4907906352931329,0.4893797790994053,0.0027055572935844566,0,601,1628,2558,1177,601,6629,4186,1,601,1,576,5001
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,km,gs#0.50,gs,gs,0.5,11,skga,ad2,0.5859807690036721,0.5869099916155924,0.5850515463917526,0.005396739666250868,0,483,1800,2914,1164,483,6725,4714,1,483,1,681,4925
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,km,gs#0.25,gs,gs,0.25,1,skga,ad2,0.14151267361111203,0.14302534722222127,0.14,0.005890499918009575,4,1032,4678,4887,1196,1036,6779,9565,1,1036,1,164,2101
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,km,gs#0.25,gs,gs,0.25,19,skga,ad2,0.6113316687006652,0.6120788192338725,0.6105845181674565,0.020738961199357774,8,493,1558,2568,1258,501,7135,4126,1,501,1,765,5577
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,6,-1,1,-1,km,gs#1.00,gs,gs,1.0,13,skga,ad2,0.399914009749392,0.40097933528826074,0.3988486842105263,0.0029479134891955082,0,731,2269,2480,1216,731,6731,4749,1,731,1,485,4462
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,km,gs#1.00,gs,gs,1.0,16,skga,ad2,0.5826619188390224,0.5833566245632897,0.5819672131147541,0.003975394079200297,0,510,1739,2388,1220,510,6609,4127,1,510,1,710,4870
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,km,gs#1.00,gs,gs,1.0,1,skga,ad2,0.06380381651211949,0.06489860292390441,0.06270903010033445,0.0012461792986222776,0,1121,4955,3164,1196,1121,6779,8119,1,1121,1,75,1824
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,hdbscan,gs#1.00,gs,gs,1.0,6,skga,ad2,0.003489320930864566,0.006978641861729132,0.0,0.003489320930864566,0,1201,5980,10208,1201,1201,6809,16188,1,1201,1,0,829
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,km,ir,ir,ir,1.0,3,skga,ad2,0.2256115695260839,0.22692407363160644,0.22429906542056074,0.0021812831331299537,0,913,4524,3928,1177,913,6629,8452,1,913,1,264,2105
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,4,hdbscan,ir,ir,ir,1.0,2,skga,ad2,0.27360231673854474,0.2761996911377163,0.27100494233937394,0.004887484439337397,0,885,4285,8324,1214,885,7189,12609,1,885,1,329,2904
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,6,-1,1,-1,hdbscan,ir,ir,ir,1.0,4,skga,ad2,0.3129835586445476,0.31474262749317583,0.3112244897959184,0.003707895137936286,0,810,4295,5358,1176,810,6461,9653,1,810,1,366,2166
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,2,-1,1,-1,hdbscan,ir,ir,ir,1.0,13,skga,ad2,0.3212278582712937,0.3225544007531161,0.3199013157894737,0.002867987758963285,0,827,4456,3989,1216,827,6731,8445,1,827,1,389,2275
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,km,gs#1.00,gs,gs,1.0,4,skga,ad2,0.2332583862626694,0.23437391538248167,0.23214285714285715,0.0018919953054234138,0,903,5017,3175,1176,903,6461,8192,1,903,1,273,1444
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,2,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,19,skga,ad2,0.17087871327794743,0.171646138797547,0.17011128775834658,0.001114285609430278,0,1044,5682,2225,1258,1044,7135,7907,1,1044,1,214,1453
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,km,gs#0.50,gs,gs,0.5,0,skga,ad2,0.04357665476780339,0.04436807463627757,0.04278523489932886,0.0008637502198741628,0,1141,4193,1751,1192,1141,6502,5944,1,1141,1,51,2309
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,hdbscan,ir,ir,ir,1.0,15,skga,ad2,0.5776045326010221,0.5789116213600571,0.576297443841983,0.007280863877757692,0,547,2374,5021,1291,547,7866,7395,1,547,1,744,5492
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,km,gs#0.75,gs,gs,0.75,5,skga,ad2,0.41103831661268325,0.41248874424302895,0.4095878889823381,0.004160883434387698,0,702,3669,4605,1189,702,6500,8274,1,702,1,487,2831
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,4,km,gs#1.00,gs,gs,1.0,10,skga,ad2,0.4069025362119049,0.408353624382924,0.40545144804088584,0.0041050566087306424,0,698,3117,4479,1174,698,6544,7596,1,698,1,476,3427
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,10,skga,ad2,0.5409513406603609,0.5418686097704665,0.5400340715502555,0.004335562414266116,0,540,1367,2011,1174,540,6544,3378,1,540,1,634,5177
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,3,hdbscan,gs#1.00,gs,gs,1.0,5,skga,ad2,0.252952138363934,0.2552734945579783,0.25063078216989065,0.004133805948246665,0,891,4617,7003,1189,891,6500,11620,1,891,1,298,1883
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,8,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,8,skga,ad2,0.48350173611111236,0.48450347222222406,0.4825,0.0037405255146625914,0,621,2298,2775,1200,621,6926,5073,1,621,1,579,4628
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,km,gs#0.00,gs,gs,0.0,10,skga,ad2,0.5484969240404343,0.5493557375924777,0.5476381104883907,0.12045837402343751,75,565,2062,3047,1174,640,6544,5109,1,640,1,609,4482
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#1.00,gs,gs,1.0,1,skga,ad2,0.14318893944139388,0.14507353105669976,0.14130434782608695,0.002555869801626779,0,1027,4670,5881,1196,1027,6779,10551,1,1027,1,169,2109
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,hdbscan,ir,ir,ir,1.0,12,skga,ad2,0.07650585422927095,0.07930986591247663,0.07370184254606366,0.0032679711846283176,0,1106,4659,8415,1194,1106,6870,13074,1,1106,1,88,2211
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,hdbscan,ir,ir,ir,1.0,19,skga,ad2,0.49080037205446253,0.4919346073839668,0.48966613672496023,0.004355062547917788,0,642,2995,3816,1258,642,7135,6811,1,642,1,616,4140
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,hdbscan,gs#1.00,gs,gs,1.0,1,skga,ad2,0.14321410694511305,0.1451238660641381,0.14130434782608695,0.0025900017919295005,0,1027,4646,5939,1196,1027,6779,10585,1,1027,1,169,2133
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,km,ir,ir,ir,1.0,14,skga,ad2,0.5752670655962123,0.5759620040530603,0.5745721271393643,0.0038396749900911596,0,522,1989,2236,1227,522,6728,4225,1,522,1,705,4739
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,2,-1,km,gs#1.00,gs,gs,1.0,14,skga,ad2,0.5258425775923277,0.5268277794715344,0.5248573757131214,0.004363924693061553,0,583,2310,3075,1227,583,6728,5385,1,583,1,644,4418
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,3,km,gs#0.75,gs,gs,0.75,4,skga,ad2,0.23442308471007536,0.235852972141239,0.23299319727891157,0.0024305436059803057,0,902,4441,4449,1176,902,6461,8890,1,902,1,274,2020
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,3,hdbscan,ir,ir,ir,1.0,8,skga,ad2,0.23590295138889047,0.23930590277777825,0.2325,0.005776954898430943,0,921,4138,10251,1200,921,6926,14389,1,921,1,279,2788
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,2,km,gs#0.75,gs,gs,0.75,1,skga,ad2,0.17715702984306744,0.1787287754051968,0.17558528428093645,0.002312548087011257,0,986,4534,4910,1196,986,6779,9444,1,986,1,210,2245
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,km,gs#1.00,gs,gs,1.0,12,skga,ad2,0.5696089324343658,0.57054114795081,0.568676716917923,0.00501083985295505,0,515,2040,2904,1194,515,6870,4944,1,515,1,679,4830
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,km,ir,ir,ir,1.0,17,skga,ad2,0.5905167801524684,0.5913728171708504,0.5896607431340872,0.005084010168020367,0,508,2334,3027,1238,508,7388,5361,1,508,1,730,5054
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,8,-1,1,-1,km,gs#1.00,gs,gs,1.0,11,skga,ad2,0.5130495255724412,0.5140715597359502,0.5120274914089347,0.00429214813529062,0,568,2353,2959,1164,568,6725,5312,1,568,1,596,4372
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,hdbscan,ir,ir,ir,1.0,2,skga,ad2,0.22052475376510816,0.22111540538853489,0.21993410214168038,0.0009706637645251082,0,947,2413,2890,1214,947,7189,5303,1,947,1,267,4776
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,hdbscan,gs#1.00,gs,gs,1.0,14,skga,ad2,0.0017000668867886324,0.003400133773577265,0.0,0.0017000668867886324,0,1227,6385,5215,1227,1227,6728,11600,2,1227,2,0,343
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,6,-1,1,-1,hdbscan,ir,ir,ir,1.0,19,skga,ad2,0.5319584231664555,0.5329152565077936,0.5310015898251192,0.004350043091065813,0,590,2452,3318,1258,590,7135,5770,1,590,1,668,4683
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,8,-1,1,-1,hdbscan,ir,ir,ir,1.0,11,skga,ad2,0.5702827006648478,0.5718368789929255,0.5687285223367697,0.008356018158441966,0,502,1895,4822,1164,502,6725,6717,1,502,1,662,4830
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,km,gs#0.75,gs,gs,0.75,2,skga,ad2,0.0023315642056295463,0.003839405182264042,0.0008237232289950577,0.0015103281365857286,0,1213,6983,4545,1214,1213,7189,11528,1,1213,1,1,206
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,2,-1,hdbscan,ir,ir,ir,1.0,18,skga,ad2,0.7378307559491794,0.7383939290365971,0.7372675828617623,0.008158579881656806,0,325,652,1629,1237,325,7194,2281,3,325,3,912,6542
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,hdbscan,ir,ir,ir,1.0,4,skga,ad2,0.46073594191078004,0.46228821035216944,0.45918367346938777,0.005307221826668214,0,636,2869,4928,1176,636,6461,7797,1,636,1,540,3592
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,8,-1,1,-1,km,ir,ir,ir,1.0,19,skga,ad2,0.5225853425201121,0.5237080459305273,0.5214626391096979,0.004902677674639346,0,602,2980,3855,1258,602,7135,6835,1,602,1,656,4155
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#0.50,gs,gs,0.5,5,skga,ad2,0.4754500711243574,0.4765519504909375,0.47434819175777965,0.003987839999999988,0,625,2724,3749,1189,625,6500,6473,2,625,2,564,3776
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,1,km,gs#0.75,gs,gs,0.75,5,skga,ad2,0.0208407458048652,0.0214964621732294,0.020185029436501262,0.000683011291421838,0,1165,5274,1923,1189,1165,6500,7197,9,1165,9,24,1226
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,km,gs#1.00,gs,gs,1.0,12,skga,ad2,0.32194280307175155,0.3231150868805239,0.32077051926298156,0.0025409710196268695,0,811,3777,3208,1194,811,6870,6985,1,811,1,383,3093
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,hdbscan,ir,ir,ir,1.0,5,skga,ad2,0.30129919552726364,0.3031871210797601,0.2994112699747687,0.003846436533797188,0,833,4477,5728,1189,833,6500,10205,1,833,1,356,2023
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,km,gs#0.75,gs,gs,0.75,11,skga,ad2,0.0022243404659841454,0.003589574402758597,0.000859106529209622,0.0013675827259090093,0,1163,5888,3819,1164,1163,6725,9707,1,1163,1,1,837
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,km,gs#0.50,gs,gs,0.5,10,skga,ad2,0.5236401991851526,0.5247272068809421,0.5225531914893617,0.006530913995516769,1,561,2452,3442,1174,562,6544,5894,1,562,1,613,4092
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,km,gs#0.75,gs,gs,0.75,15,skga,ad2,0.08388812856209434,0.08644395658197346,0.08133230054221534,0.0030284104319932446,0,1186,6167,8756,1291,1186,7866,14923,1,1186,1,105,1699
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,hdbscan,ir,ir,ir,1.0,6,skga,ad2,0.32018332627334534,0.322298376110388,0.3180682764363031,0.004548192277129994,0,819,4271,6238,1201,819,6809,10509,1,819,1,382,2538
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,3,-1,km,ir,ir,ir,1.0,4,skga,ad2,0.4785730193437943,0.479254882225001,0.477891156462585,0.002501352799499181,0,614,1980,2391,1176,614,6461,4371,1,614,1,562,4481
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,hdbscan,ir,ir,ir,1.0,18,skga,ad2,0.7538195127466316,0.754203293884532,0.7534357316087308,0.006312819134641216,0,305,580,1092,1237,305,7194,1672,2,305,2,932,6614
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,9,skga,ad2,0.2946628535286953,0.29586615456169474,0.29345955249569705,0.0024104616781471934,0,821,4017,3209,1162,821,6806,7226,1,821,1,341,2789
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,km,gs#1.00,gs,gs,1.0,15,skga,ad2,0.6042926030836153,0.6051769954778397,0.6034082106893881,0.00562286376953125,0,512,1824,3074,1291,512,7866,4898,1,512,1,779,6042
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,8,-1,1,-1,km,gs#1.00,gs,gs,1.0,16,skga,ad2,0.5663010615425971,0.5670283525933888,0.5655737704918032,0.0038536845852616803,0,530,1592,2008,1220,530,6609,3600,1,530,1,690,5017
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,3,-1,hdbscan,gs#1.00,gs,gs,1.0,1,skga,ad2,0.19408200131989684,0.1966924307334368,0.19147157190635453,0.003993202786044919,0,967,3848,7985,1196,967,6779,11833,1,967,1,229,2931
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,km,gs#0.75,gs,gs,0.75,4,skga,ad2,0.35248930567124936,0.3537881351520216,0.35119047619047616,0.003085444261030724,0,763,3778,4001,1176,763,6461,7779,1,763,1,413,2683
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,km,gs#1.00,gs,gs,1.0,3,skga,ad2,0.3385437683034141,0.3406389384759865,0.3364485981308411,0.00475850095333965,0,781,4540,6246,1177,781,6629,10786,1,781,1,396,2089
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,8,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,19,skga,ad2,0.5438659984683081,0.5448067187172208,0.5429252782193958,0.0045028355387523545,0,575,2063,3048,1258,575,7135,5111,1,575,1,683,5072
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,3,hdbscan,ir,ir,ir,1.0,5,skga,ad2,0.4187541247530428,0.4195099315918767,0.4179983179142136,0.002231322463162825,0,692,1646,2794,1189,692,6500,4440,1,692,1,497,4854
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,hdbscan,ir,ir,ir,1.0,5,skga,ad2,0.04320831338007996,0.04604656788715709,0.040370058873002525,0.0030820789304091285,0,1141,4924,8391,1189,1141,6500,13315,1,1141,1,48,1576
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,6,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,0,skga,ad2,0.01065372899869371,0.01124034390342776,0.010067114093959731,0.000598606722206264,0,1180,5341,1595,1192,1180,6502,6936,1,1180,1,12,1161
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,hdbscan,ir,ir,ir,1.0,8,skga,ad2,0.3669236111111126,0.368847222222225,0.365,0.004770565096685764,0,762,3756,5658,1200,762,6926,9414,1,762,1,438,3170
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,km,gs#0.75,gs,gs,0.75,12,skga,ad2,0.5285448038629775,0.5294514167711821,0.5276381909547738,0.004063238770685555,0,564,2403,2808,1194,564,6870,5211,1,564,1,630,4467
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,3,hdbscan,ir,ir,ir,1.0,0,skga,ad2,0.15919116819062243,0.15982528940137805,0.15855704697986578,0.0008956182300555967,0,1003,2591,2720,1192,1003,6502,5311,1,1003,1,189,3911
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,2,-1,1,-1,km,ir,ir,ir,1.0,15,skga,ad2,0.3511751798934538,0.3522341707861314,0.35011618900077457,0.0025073836410620105,0,839,4761,3323,1291,839,7866,8084,1,839,1,452,3105
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,km,gs#0.75,gs,gs,0.75,17,skga,ad2,0.08076582037315927,0.08317945980932329,0.07835218093699516,0.0028414655410133245,0,1141,6151,7669,1238,1141,7388,13820,1,1141,1,97,1237
