data,sample,sattr,strategy,n_sg,anony_mode,info_loss,alpha_adm,alpha_dm,k,w,l,reset_w,calgo,enforcer_str,enforcer,enforcer_name,max_dist,t,algo,adm,radm,dm,am,odm,idm,num_anonymized_fake_entities,num_anonymized_real_entities,num_real_edges,num_fake_edges,num_raw_entities,num_raw_edges,anonymized_anonymity,num_big_clusters,num_clusters,num_entities_in_big_clusters,num_anonymized_entities
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,2,-1,1,-1,km,ir,ir,ir,1.0,16,skga,0.3372845001343725,0.0018359137826351008,0.0036718275652702016,0.0,0.004359441408621715,0.002984213721918624,0,,6609,2409,1220,6609,2,63,214,469,810
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,1,-1,hdbscan,ir,ir,ir,1.0,8,skga,0.546090625,0.0060378649635036636,0.012075729927007327,0.0,0.014920924574209245,0.00923053527980536,0,,6926,5510,1200,6926,10,4,35,168,548
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,1,-1,km,ir,ir,ir,1.0,17,skga,0.5756620585080423,0.0050561144563567775,0.010112228912713555,0.0,0.012518664023106649,0.007705793802320461,0,,7388,4295,1238,7388,10,4,39,93,528
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,6,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,10,skga,0.3783072113277747,0.0029134782770594177,0.005826956554118835,0.0,0.007305368596456917,0.0043485445117807334,0,,6544,2978,1174,6544,6,0,106,0,732
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,3,-1,hdbscan,gs#1.00,gs,gs,1.0,9,skga,0.5283313608503352,0.007103335703060697,0.014206671406121394,0.0,0.016263813016039352,0.012149529796203455,0,,6806,7453,1162,6806,10,0,40,0,552
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,3,-1,hdbscan,gs#1.00,gs,gs,1.0,6,skga,0.40981859413575006,0.00727189293702493,0.01454378587404986,0.0,0.019135547641204648,0.009952024106894984,0,,6809,7862,1201,6809,10,0,51,0,714
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,2,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,9,skga,0.14628448635950242,0.0009894996472727304,0.001978999294545461,0.0,0.0023330265386102013,0.001624972050480735,0,,6806,1323,1162,6806,2,0,468,0,993
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,4,km,gs#1.00,gs,gs,1.0,15,skga,0.2967709477698492,0.0045299271610475065,0.009059854322095013,0.0,0.01128086482666783,0.006838843817522065,0,,7866,7174,1291,7866,10,0,67,0,912
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.25,gs,gs,0.25,17,skga,0.6376996223519618,0.013978687843906226,0.027957375687812452,0.0,0.030375405185678835,0.025539346189946122,8,,7388,4592,1238,7388,10,0,32,0,463
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#0.75,gs,gs,0.75,17,skga,0.592888172334867,0.005896766438120918,0.011793532876241837,0.0,0.014046658949537579,0.009540406802946088,1,,7388,3792,1238,7388,10,0,41,0,508
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,1,-1,km,ir,ir,ir,1.0,9,skga,0.4600588856532597,0.004108611316012349,0.008217222632024698,0.0,0.009847553479223033,0.0065868917848263715,0,,6806,4065,1162,6806,10,6,43,138,630
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,3,hdbscan,ir,ir,ir,1.0,16,skga,0.13445411179790379,0.00474459603528994,0.00948919207057988,0.0,0.011573523276834466,0.007404860864325456,0,,6609,8897,1220,6609,10,0,50,0,1061
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#0.50,gs,gs,0.5,7,skga,0.44210820471114426,0.005452085168698343,0.010904170337396686,0.0,0.012611787474110873,0.009196553200682536,1,,6627,5059,1173,6627,10,0,46,0,659
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,2,-1,hdbscan,ir,ir,ir,1.0,19,skga,0.6700932790079897,0.0047418345133114406,0.009483669026622881,0.0,0.011176432462932642,0.007790905590313121,0,,7135,3844,1258,7135,10,0,28,0,417
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.25,gs,gs,0.25,1,skga,0.1305160526727889,0.004859102952007173,0.009718205904014347,0.0,0.011468160471351904,0.007968251336676724,4,,6779,4587,1196,6779,10,0,75,0,1049
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,1,hdbscan,ir,ir,ir,1.0,1,skga,0.23350881841366428,0.0013905738809830883,0.0027811477619661767,0.0,0.0031413717475098574,0.0024209237764225055,0,,6779,2275,1196,6779,11,0,32,0,918
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,3,km,ir,ir,ir,1.0,11,skga,0.29290070972236987,0.0035549952988359664,0.007109990597671933,0.0,0.00933472288093987,0.004885258314403851,0,,6725,4198,1164,6725,10,0,44,0,826
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,1,hdbscan,gs#1.00,gs,gs,1.0,4,skga,0.002041611712712278,0.002041611712712278,0.004083223425424556,0.0,0.004796901753898811,0.0033695450969503295,0,,6461,3434,1176,6461,10,0,87,0,1176
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,2,-1,hdbscan,ir,ir,ir,1.0,17,skga,0.6588170507958795,0.006154138553644377,0.012308277107288754,0.0,0.015297918844435989,0.009318635370141597,0,,7388,4383,1238,7388,10,2,27,40,425
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,4,km,gs#1.00,gs,gs,1.0,14,skga,0.2570867117139557,0.003765459314779925,0.00753091862955985,0.0,0.008916857055058987,0.006144980204060751,0,,6728,5731,1227,6728,10,0,64,0,915
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,4,km,gs#1.00,gs,gs,1.0,7,skga,0.2874868543362339,0.005026285876669518,0.010052571753339037,0.0,0.012812081354280877,0.007293062152397238,0,,6627,6252,1173,6627,10,0,55,0,840
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,6,-1,1,-1,km,ir,ir,ir,1.0,17,skga,0.4896058706392352,0.0033628830463299448,0.0067257660926598895,0.0,0.008132329033803374,0.00531920315151638,0,,7388,3229,1238,7388,6,6,79,90,634
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#1.00,gs,gs,1.0,14,skga,0.5618149833048716,0.004346267620513747,0.008692535241027494,0.0,0.010557215732439848,0.006827854749615138,0,,6728,3887,1227,6728,10,0,41,0,540
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,2,km,gs#1.00,gs,gs,1.0,13,skga,0.10071307998614958,0.0031605335124502212,0.0063210670249004425,0.0,0.008120981864414874,0.0045211521853859606,0,,6731,5200,1216,6731,10,0,76,0,1097
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,3,-1,km,gs#1.00,gs,gs,1.0,0,skga,0.0012393867393360686,0.0012393867393360686,0.002478773478672137,0.0,0.0025590063510652536,0.002398540606278989,0,,6502,2110,1192,6502,10,0,96,0,1192
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,2,-1,1,-1,km,ir,ir,ir,1.0,12,skga,0.31557827523996307,0.00219836463555056,0.00439672927110112,0.0,0.005397357156151118,0.0033961013860511337,0,,6870,2444,1194,6870,2,65,206,499,819
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,8,-1,1,-1,hdbscan,ir,ir,ir,1.0,15,skga,0.5493293257677985,0.00714020403793131,0.01428040807586262,0.0,0.01860081477702023,0.009960001374704848,0,,7866,7078,1291,7866,8,3,44,159,586
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,2,km,gs#1.00,gs,gs,1.0,6,skga,0.0016212551156023717,0.0016212551156023717,0.0032425102312047434,0.0,0.004005127561614276,0.0024798929007952874,0,,6809,2221,1201,6809,10,0,92,0,1201
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,1,-1,hdbscan,ir,ir,ir,1.0,2,skga,0.19911320834091012,0.004834631449196408,0.009669262898392816,0.0,0.011165370237033309,0.008173155559752406,0,,7189,8635,1214,7189,10,8,58,326,977
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,4,hdbscan,gs#1.00,gs,gs,1.0,16,skga,0.0027203708680462292,0.0027203708680462292,0.0054407417360924585,0.0,0.0071015855952700985,0.003779897876914856,0,,6609,5039,1220,6609,10,0,85,0,1220
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,3,-1,km,ir,ir,ir,1.0,1,skga,0.19301622744712027,0.0019104529749284956,0.003820905949856991,0.0,0.005008075868199063,0.002633736031514931,0,,6779,2467,1196,6779,10,0,62,0,967
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,4,hdbscan,gs#1.00,gs,gs,1.0,15,skga,0.31757021889611753,0.005624325727864237,0.011248651455728474,0.0,0.013679528179985514,0.00881777473147132,0,,7866,9175,1291,7866,10,0,56,0,886
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,-1,hdbscan,ir,ir,ir,1.0,12,skga,0.6399280742068804,0.00480120509957193,0.00960241019914386,0.0,0.012074260189838062,0.007130560208449648,0,,6870,3286,1194,6870,10,0,30,0,432
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,1,-1,km,ir,ir,ir,1.0,15,skga,0.5483549341475664,0.0049935494616179755,0.009987098923235951,0.0,0.012409355395584477,0.007564842450887306,0,,7866,4832,1291,7866,10,5,42,122,586
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,2,-1,hdbscan,ir,ir,ir,1.0,5,skga,0.46868671399802364,0.005147248730157696,0.010294497460315391,0.0,0.01323814758647188,0.007350847334158959,0,,6500,5172,1189,6500,10,4,39,105,635
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,6,-1,1,-1,km,gs#1.00,gs,gs,1.0,2,skga,0.2012542780683351,0.0023896024433732676,0.004779204886746535,0.0,0.005772842218018879,0.0037855675554742106,0,,7189,3369,1214,7189,6,0,140,0,972
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#0.50,gs,gs,0.5,8,skga,0.5223637152777778,0.006626007484168113,0.013252014968336227,0.0,0.015552677029360982,0.010951352907311454,2,,6926,4487,1200,6926,10,0,41,0,579
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,2,km,ir,ir,ir,1.0,13,skga,0.28162229754587953,0.0016602443609022562,0.0033204887218045123,0.0,0.0038712406015037745,0.0027697368421052827,0,,6731,2362,1216,6731,10,0,48,0,875
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,3,-1,km,gs#1.00,gs,gs,1.0,16,skga,0.6146173743617307,0.003883891358710762,0.007767782717421524,0.0,0.009389761044734645,0.006145804390108344,0,,6609,3073,1220,6609,10,0,36,0,472
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,1,-1,km,ir,ir,ir,1.0,16,skga,0.6023417764041924,0.0038130743595785606,0.007626148719157121,0.0,0.008408792540478653,0.006843504897835496,0,,6609,3408,1220,6609,10,4,35,93,487
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.75,gs,gs,0.75,4,skga,0.39146612088713034,0.004678940421787641,0.009357880843575282,0.0,0.011335897363117723,0.007379864324032827,0,,6461,5532,1176,6461,10,0,48,0,719
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,gs,1.0,14,skga,0.5917760468247374,0.004193259351794689,0.008386518703589379,0.0,0.010157474063524317,0.006615563343654439,0,,6728,3586,1227,6728,10,0,40,0,503
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,1,hdbscan,gs#1.00,gs,gs,1.0,5,skga,0.003488312050256032,0.003488312050256032,0.006976624100512064,0.0,0.008053215592043991,0.005900032608980185,0,,6500,7520,1189,6500,10,0,85,0,1189
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,3,hdbscan,gs#1.00,gs,gs,1.0,16,skga,0.14168251142166086,0.004612798416754987,0.009225596833509974,0.0,0.011371782085644894,0.007079411581375159,0,,6609,8244,1220,6609,10,0,68,0,1052
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#0.50,gs,gs,0.5,3,skga,0.34365825735258554,0.0044919702371046385,0.008983940474209277,0.0,0.0106344541863378,0.00733342676208077,0,,6629,5615,1177,6629,10,0,53,0,776
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,2,hdbscan,ir,ir,ir,1.0,19,skga,0.053031346599568784,0.006433222704134726,0.012866445408269452,0.0,0.015026432997291072,0.010706457819247887,0,,7135,15349,1258,7135,10,0,42,0,1199
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.00,gs,gs,0.0,3,skga,0.3592567180792433,0.04684077658173094,0.09368155316346188,0.0,0.09528481678657455,0.09207828954034893,77,,6629,4477,1177,6629,10,0,71,0,872
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,1,hdbscan,ir,ir,ir,1.0,2,skga,0.2209305086999829,0.0012773363904743837,0.0025546727809487675,0.0,0.00291738934535314,0.002191956216544401,0,,7189,2181,1214,7189,14,0,26,0,947
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,3,-1,km,ir,ir,ir,1.0,15,skga,0.5634736041270045,0.004318768423962575,0.00863753684792515,0.0,0.01131371577624922,0.005961357919601005,0,,7866,3862,1291,7866,10,0,41,0,566
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,4,hdbscan,gs#1.00,gs,gs,1.0,1,skga,0.12511482673571883,0.0034641264532568826,0.006928252906513765,0.0,0.008932154801720046,0.004924351011307511,0,,6779,5315,1196,6779,10,0,74,0,1050
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,3,hdbscan,ir,ir,ir,1.0,15,skga,0.11176853879056642,0.0037299596686544245,0.007459919337308849,0.0,0.009482879872081166,0.005436958802536547,0,,7866,7388,1291,7866,11,0,29,0,1151
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,3,-1,km,gs#1.00,gs,gs,1.0,6,skga,0.37082198362313945,0.004423191477457846,0.008846382954915692,0.0,0.011547250369970532,0.006145515539860827,0,,6809,4846,1201,6809,10,0,59,0,759
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,2,-1,1,-1,km,ir,ir,ir,1.0,0,skga,0.0964765100671141,0.0,0.0,0.0,0.0,0.0,0,,6502,0,1192,6502,2,63,136,901,1077
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.75,gs,gs,0.75,10,skga,0.5131211020144006,0.005910023897406773,0.011820047794813547,0.0,0.014344359265568775,0.00929573632405829,1,,6544,4503,1174,6544,10,0,40,0,576
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,1,-1,km,ir,ir,ir,1.0,1,skga,0.1670652104003311,0.0018136188765490863,0.0036272377530981725,0.0,0.004522422771965338,0.0027320527342310345,0,,6779,2553,1196,6779,10,13,61,370,998
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,3,-1,km,gs#1.00,gs,gs,1.0,2,skga,0.2730123436350757,0.003879215770859911,0.007758431541719822,0.0,0.00963272728625033,0.005884135797189313,0,,7189,5223,1214,7189,10,0,68,0,886
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,2,-1,1,-1,km,ir,ir,ir,1.0,2,skga,0.11033735333791107,0.0018017994013161296,0.0036035988026322592,0.0,0.0043759344919256935,0.002831263113338842,0,,7189,2793,1214,7189,2,81,199,812,1082
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,ir,ir,ir,1.0,14,skga,0.6338851659449934,0.0039403516951373105,0.007880703390274621,0.0,0.009920903832287938,0.005840502948261309,0,,6728,2763,1227,6728,10,0,30,0,451
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,6,-1,1,-1,hdbscan,ir,ir,ir,1.0,8,skga,0.4290743055555556,0.004199370155038765,0.00839874031007753,0.0,0.01036942829457365,0.006428052325581409,0,,6926,4744,1200,6926,6,14,69,268,688
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.25,gs,gs,0.25,19,skga,0.6130982696434394,0.0144684358080452,0.0289368716160904,0.0,0.03150571926153729,0.02636802397064352,9,,7135,5086,1258,7135,10,0,35,0,503
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,1,-1,hdbscan,ir,ir,ir,1.0,0,skga,0.003899739876582121,0.003899739876582121,0.007799479753164242,0.0,0.007614381108959057,0.007984578397369452,0,,6502,9933,1192,6502,10,16,36,908,1192
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.00,gs,gs,0.0,11,skga,0.569244798124727,0.06428724840451659,0.12857449680903318,0.0,0.13025226491721387,0.12689672870085303,75,,6725,4620,1164,6725,10,0,52,0,616
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,3,km,ir,ir,ir,1.0,18,skga,0.3040229543272671,8.872764556263188e-05,0.00017745529112526376,0.0,0.0001849666261993484,0.00016994395605117804,0,,7194,84,1237,7194,10,0,34,0,861
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,4,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,11,skga,0.3288429517837531,0.0022646179773801465,0.004529235954760293,0.0,0.005577060648751593,0.003481411260768995,0,,6725,2539,1164,6725,4,0,173,0,783
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,1,km,ir,ir,ir,1.0,7,skga,0.2950426584511265,0.00010282752499559253,0.00020565504999118506,0.0,0.00017627575713530282,0.00023503434284707054,0,,6627,77,1173,6627,10,0,31,0,827
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,8,-1,1,-1,km,ir,ir,ir,1.0,6,skga,0.3584343050233603,0.003207762397226107,0.006415524794452214,0.0,0.007498063817021803,0.0053329857718826664,0,,6809,3831,1201,6809,8,7,69,130,773
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,1,-1,hdbscan,ir,ir,ir,1.0,3,skga,0.3159525643367027,0.0047913080646465565,0.009582616129293113,0.0,0.011635246215840713,0.007529986042745517,0,,6629,6364,1177,6629,10,6,49,260,809
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,2,-1,1,-1,hdbscan,ir,ir,ir,1.0,17,skga,0.37271326544194217,0.003105292191430537,0.006210584382861074,0.0,0.007874309675840572,0.0045468590898816,0,,7388,3824,1238,7388,2,76,154,586,779
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.75,gs,gs,0.75,5,skga,0.36750745019703324,0.00392895136989736,0.00785790273979472,0.0,0.00900082990325227,0.006714975576337229,0,,6500,5075,1189,6500,10,0,50,0,755
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,8,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,13,skga,0.5223091104354224,0.0036498769973819585,0.007299753994763917,0.0,0.008928974451566296,0.0056705335379615635,0,,6731,3461,1216,6731,8,0,61,0,583
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,2,km,ir,ir,ir,1.0,1,skga,0.21798903256115706,0.0018301845711246663,0.0036603691422493327,0.0,0.004658895000410484,0.0026618432840882183,0,,6779,2361,1196,6779,10,0,55,0,937
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,2,skga,0.2817041842968769,0.0034158625558954997,0.0068317251117909995,0.0,0.008658978583196066,0.005004471640385975,0,,7189,4463,1214,7189,10,0,76,0,875
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,3,-1,hdbscan,ir,ir,ir,1.0,15,skga,0.6093213098367354,0.00715317125831774,0.01430634251663548,0.0,0.018250211945815,0.0103624730874558,0,,7866,6287,1291,7866,10,0,31,0,508
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,4,km,ir,ir,ir,1.0,11,skga,0.42640523700712085,0.003486113248192042,0.006972226496384084,0.0,0.00904113453351795,0.004903318459250125,0,,6725,3199,1164,6725,10,0,42,0,670
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,1,-1,km,ir,ir,ir,1.0,8,skga,0.4459550347222222,0.004709643213572867,0.009419286427145734,0.0,0.012245508982035932,0.006593063872255481,0,,6926,4656,1200,6926,10,5,47,118,668
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,8,-1,1,-1,hdbscan,ir,ir,ir,1.0,18,skga,0.6667185127917242,0.006580241743043318,0.013160483486086637,0.0,0.01608438604864078,0.01023658092353243,0,,7194,4991,1237,7194,8,2,34,102,415
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,8,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,15,skga,0.4980158170639733,0.0045137017351604795,0.009027403470320959,0.0,0.011521332252948078,0.006533474687693679,0,,7866,4815,1291,7866,8,0,69,0,651
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,6,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,16,skga,0.46455573098629405,0.002683956951570528,0.005367913903141056,0.0,0.0061469152796896215,0.004588912526592392,0,,6609,3026,1220,6609,6,0,93,0,655
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,3,km,gs#1.00,gs,gs,1.0,18,skga,0.001409811595974038,0.001409811595974038,0.002819623191948076,0.0,0.0033375398403705783,0.0023017065435255927,0,,7194,2357,1237,7194,10,0,93,0,1237
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,2,-1,km,ir,ir,ir,1.0,18,skga,0.6016072407688301,0.004420518850591604,0.008841037701183208,0.0,0.010700374807084554,0.006981700595281864,0,,7194,3785,1237,7194,10,1,38,25,495
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,6,-1,1,-1,hdbscan,ir,ir,ir,1.0,9,skga,0.41223826952758164,0.004403599403862844,0.008807198807725687,0.0,0.010821294340209672,0.0067931032752417304,0,,6806,4905,1162,6806,6,12,70,243,686
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.75,gs,gs,0.75,3,skga,0.34283877692591436,0.004531840980439115,0.00906368196087823,0.0,0.011071272753515726,0.007056091168240687,0,,6629,5545,1177,6629,10,0,53,0,777
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,2,-1,km,ir,ir,ir,1.0,17,skga,0.5690793165275171,0.004701854218407154,0.009403708436814307,0.0,0.011848069828563143,0.006959347045065472,0,,7388,4019,1238,7388,10,1,40,25,536
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,3,hdbscan,ir,ir,ir,1.0,11,skga,0.27849517601350954,0.004938844644224086,0.009877689288448172,0.0,0.01153991791664638,0.008215460660249814,0,,6725,7228,1164,6725,10,0,45,0,844
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,1,-1,hdbscan,ir,ir,ir,1.0,5,skga,0.46031943360818717,0.005146986914937317,0.010293973829874634,0.0,0.013429303499129708,0.007158644160619654,0,,6500,5118,1189,6500,10,6,40,230,645
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,4,hdbscan,gs#1.00,gs,gs,1.0,12,skga,0.0033009828595798514,0.0033009828595798514,0.006601965719159703,0.0,0.008202654815114107,0.005001276623205359,0,,6870,6273,1194,6870,10,0,77,0,1194
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,2,hdbscan,ir,ir,ir,1.0,2,skga,0.2209305086999829,0.0012773363904743837,0.0025546727809487675,0.0,0.00291738934535314,0.002191956216544401,0,,7189,2181,1214,7189,14,0,26,0,947
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#1.00,gs,gs,1.0,11,skga,0.58892047802931,0.005204649534546462,0.010409299069092924,0.0,0.01288838402240461,0.007930214115781105,0,,6725,4008,1164,6725,10,0,39,0,481
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,8,-1,1,-1,km,ir,ir,ir,1.0,14,skga,0.5086218863934204,0.003436453892110705,0.00687290778422141,0.0,0.008585072777115472,0.005160742791327352,0,,6728,3121,1227,6728,8,4,55,83,605
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,4,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,9,skga,0.2873465832842064,0.00228521659788898,0.00457043319577796,0.0,0.005487008274060092,0.0036538581174957946,0,,6806,2883,1162,6806,4,0,185,0,830
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,6,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,5,skga,0.3371752630115843,0.0024068198997136336,0.004813639799427267,0.0,0.005707380949846162,0.003919898649008289,0,,6500,2902,1189,6500,6,0,115,0,790
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,3,km,gs#1.00,gs,gs,1.0,1,skga,0.09685416689969911,0.0035402062841698645,0.007080412568339729,0.0,0.008993693615865918,0.005167131520813511,0,,6779,5787,1196,6779,10,0,80,0,1084
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,4,hdbscan,ir,ir,ir,1.0,2,skga,0.25878768160586674,0.005710768474610205,0.01142153694922041,0.0,0.013982360490411135,0.008860713408029712,0,,7189,8850,1214,7189,10,0,53,0,905
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.75,gs,gs,0.75,7,skga,0.38297561138692476,0.005803007073885804,0.011606014147771609,0.0,0.013367761370666262,0.00984426692487699,1,,6627,6413,1173,6627,10,0,48,0,729
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,3,km,ir,ir,ir,1.0,6,skga,0.2657204896557892,0.00014774158344992233,0.00029548316689984467,0.0,0.00023506488357207935,0.00035590145022760687,0,,6809,124,1201,6809,12,0,32,0,882
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,1,km,ir,ir,ir,1.0,13,skga,0.2952836900536704,7.580759073880717e-05,0.00015161518147761434,0.0,0.00016025148928330127,0.00014297887367192768,0,,6731,80,1216,6731,10,0,35,0,857
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,2,-1,1,-1,hdbscan,ir,ir,ir,1.0,11,skga,0.31571039400810097,0.003112513924192203,0.006225027848384406,0.0,0.007625511270531445,0.00482454442623725,0,,6725,3854,1164,6725,2,77,143,635,799
