Unnamed: 0,t,clustering,gen_history,data,sample,strategy,n_sg,anony_mode,info_loss,alpha_adm,alpha_dm,k,w,calgo,max_dist
0,0,1.9073486328125e-06,0.9733726978302002,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
1,1,2.1457672119140625e-06,0.9836630821228028,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
2,2,2.384185791015625e-06,1.0091271400451658,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
3,3,2.1457672119140625e-06,1.1162691116333008,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
4,4,2.1457672119140625e-06,1.1893620491027832,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
5,5,2.1457672119140625e-06,1.3420186042785645,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
6,6,1.6689300537109375e-06,1.4379739761352541,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
7,7,1.6689300537109375e-06,1.6316401958465576,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
8,8,1.430511474609375e-06,1.8353002071380613,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
9,9,1.430511474609375e-06,2.012545347213745,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
10,10,1.9073486328125e-06,2.2128729820251465,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
11,11,1.9073486328125e-06,2.432461738586426,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
12,12,1.6689300537109375e-06,2.670416116714477,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
13,13,1.430511474609375e-06,2.935166597366333,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
14,14,1.9073486328125e-06,3.176450490951538,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
15,15,1.9073486328125e-06,3.6056625843048096,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
16,16,1.9073486328125e-06,3.846949815750122,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
17,17,1.9073486328125e-06,4.182353973388672,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
18,18,2.1457672119140625e-06,4.394118309020996,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
19,19,1.6689300537109375e-06,4.93643856048584,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
20,20,2.1457672119140625e-06,6.771600484848023,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
21,21,1.9073486328125e-06,5.59846305847168,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
22,22,1.6689300537109375e-06,6.344592332839966,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
23,23,1.6689300537109375e-06,6.758637428283691,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
24,24,1.9073486328125e-06,7.371907711029053,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
25,25,1.6689300537109375e-06,8.041971683502197,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
26,26,1.9073486328125e-06,8.662883996963501,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
27,27,1.9073486328125e-06,9.515822649002077,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
28,28,1.6689300537109375e-06,10.27939748764038,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
29,29,1.6689300537109375e-06,11.28786849975586,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
30,30,2.1457672119140625e-06,12.269249677658081,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
31,31,1.6689300537109375e-06,13.47627592086792,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
32,32,1.9073486328125e-06,14.661775588989258,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
33,33,1.6689300537109375e-06,15.992150068283081,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
34,34,1.9073486328125e-06,17.654662609100345,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
35,35,1.9073486328125e-06,18.450809478759766,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
36,36,2.1457672119140625e-06,20.461493968963627,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
37,37,1.9073486328125e-06,26.583014011383057,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
38,38,1.9073486328125e-06,23.616230964660645,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
39,39,2.384185791015625e-06,25.427205562591553,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
40,40,1.6689300537109375e-06,27.41057252883911,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
41,41,1.9073486328125e-06,29.656291961669922,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
42,42,1.1920928955078123e-06,33.7483229637146,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
43,43,1.6689300537109375e-06,33.84984731674194,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
44,44,2.6226043701171875e-06,36.974968433380134,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
45,45,1.9073486328125e-06,39.96346926689147,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
46,46,2.86102294921875e-06,42.13159584999085,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
47,47,1.6689300537109375e-06,44.540711641311646,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
48,48,1.9073486328125e-06,47.91526699066162,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
49,49,1.6689300537109375e-06,49.656893968582146,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,10,km,1.0
0,0,1.6689300537109375e-06,1.3737387657165527,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
1,1,2.384185791015625e-06,1.5298316478729248,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
2,2,1.6689300537109375e-06,1.5453636646270752,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
3,3,1.9073486328125e-06,1.6564984321594238,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
4,4,2.384185791015625e-06,1.7010693550109863,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
5,5,2.1457672119140625e-06,1.7227430343627932,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
6,6,1.9073486328125e-06,1.8097364902496336,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
7,7,2.384185791015625e-06,2.0949769020080566,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
8,8,1.6689300537109375e-06,2.308199167251587,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
9,9,1.6689300537109375e-06,2.338139533996582,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
10,10,2.1457672119140625e-06,2.5837626457214355,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
11,11,1.6689300537109375e-06,2.6442716121673584,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
12,12,1.9073486328125e-06,3.065018892288208,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
13,13,2.384185791015625e-06,3.346248149871826,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
14,14,1.430511474609375e-06,3.5793607234954834,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
15,15,2.384185791015625e-06,3.717772245407105,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
16,16,1.430511474609375e-06,3.6509110927581783,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
17,17,2.1457672119140625e-06,4.335361719131471,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
18,18,1.6689300537109375e-06,4.683496952056885,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
19,19,1.6689300537109375e-06,4.9647090435028085,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
20,20,2.1457672119140625e-06,4.8642942905426025,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
21,21,1.6689300537109375e-06,5.8214266300201425,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
22,22,2.1457672119140625e-06,6.64996075630188,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
23,23,1.6689300537109375e-06,6.691181898117065,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
24,24,1.6689300537109375e-06,7.224112510681152,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
25,25,1.9073486328125e-06,7.697638750076294,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
26,26,2.1457672119140625e-06,8.814145326614382,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
27,27,1.430511474609375e-06,9.041675090789797,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
28,28,1.9073486328125e-06,9.544860601425173,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
29,29,2.1457672119140625e-06,10.805103302001953,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
30,30,2.1457672119140625e-06,11.270673274993895,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
31,31,2.1457672119140625e-06,13.63330888748169,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
32,32,1.6689300537109375e-06,15.160710096359253,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
33,33,2.384185791015625e-06,16.156203269958493,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
34,34,1.9073486328125e-06,17.115589380264282,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
35,35,1.9073486328125e-06,18.73201584815979,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
36,36,1.9073486328125e-06,19.879929542541504,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
37,37,1.9073486328125e-06,21.428730726242065,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
38,38,1.9073486328125e-06,24.095578908920288,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
39,39,1.9073486328125e-06,26.49285340309143,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
40,40,1.430511474609375e-06,27.218749046325684,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
41,41,2.384185791015625e-06,24.566378593444824,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
42,42,2.6226043701171875e-06,26.67593312263489,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
43,43,1.6689300537109375e-06,24.659120321273804,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
44,44,1.6689300537109375e-06,23.721317529678345,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
45,45,1.6689300537109375e-06,21.67298674583435,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
46,46,1.9073486328125e-06,22.588088274002075,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
47,47,1.1920928955078123e-06,24.119068145751953,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
48,48,1.1920928955078123e-06,25.54711103439331,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
49,49,2.6226043701171875e-06,25.06250095367432,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0
0,0,1.6689300537109375e-06,1.4647843837738037,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
1,1,3.337860107421875e-06,1.4884774684906006,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
2,2,3.5762786865234375e-06,1.5137984752655032,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
3,3,3.814697265625e-06,1.567044734954834,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
4,4,3.337860107421875e-06,1.7051935195922852,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
5,5,3.337860107421875e-06,1.8313298225402832,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
6,6,3.5762786865234375e-06,1.966671705245972,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
7,7,3.5762786865234375e-06,1.9940145015716555,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
8,8,4.291534423828125e-06,2.198312997817993,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
9,9,3.814697265625e-06,2.4956047534942627,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
10,10,3.5762786865234375e-06,2.759497880935669,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
11,11,3.814697265625e-06,2.8125367164611816,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
12,12,3.5762786865234375e-06,3.1560778617858887,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
13,13,4.291534423828125e-06,3.372368574142456,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
14,14,3.337860107421875e-06,3.490544319152832,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
15,15,3.5762786865234375e-06,3.902500867843628,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
16,16,3.5762786865234375e-06,4.1254072189331055,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
17,17,4.0531158447265625e-06,4.604228496551514,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
18,18,3.814697265625e-06,4.873521327972412,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
19,19,3.5762786865234375e-06,5.125213623046875,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
20,20,3.5762786865234375e-06,5.467239141464233,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
21,21,3.0994415283203125e-06,6.216937780380249,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
22,22,3.814697265625e-06,6.570973634719849,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
23,23,3.5762786865234375e-06,6.880053758621216,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
24,24,3.337860107421875e-06,7.650186061859131,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
25,25,3.337860107421875e-06,7.876460313796997,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
26,26,3.5762786865234375e-06,8.435307264328003,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
27,27,3.814697265625e-06,9.656095504760742,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
28,28,3.814697265625e-06,10.723173141479492,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
29,29,3.5762786865234375e-06,11.02002215385437,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
30,30,4.291534423828125e-06,12.496564865112305,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
31,31,3.337860107421875e-06,13.58947467803955,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
32,32,4.0531158447265625e-06,14.887649297714233,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
33,33,4.291534423828125e-06,16.185295820236206,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
34,34,3.814697265625e-06,17.38132905960083,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
35,35,3.337860107421875e-06,18.968619108200073,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
36,36,4.0531158447265625e-06,21.362781763076786,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
37,37,3.814697265625e-06,21.66124677658081,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
38,38,3.5762786865234375e-06,23.32398772239685,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
39,39,3.814697265625e-06,26.18898963928223,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
40,40,3.337860107421875e-06,27.493967294692997,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
41,41,3.814697265625e-06,29.563865423202515,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
42,42,3.5762786865234375e-06,32.25745797157288,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
43,43,4.0531158447265625e-06,27.217499256134033,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
44,44,4.0531158447265625e-06,28.990614414215088,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
45,45,3.814697265625e-06,33.829496145248406,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
46,46,2.86102294921875e-06,25.94492125511169,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
47,47,2.6226043701171875e-06,30.47523903846741,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
48,48,2.384185791015625e-06,24.9108726978302,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
49,49,3.814697265625e-06,26.52051663398743,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,10,km,1.0
0,0,3.814697265625e-06,1.160055160522461,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
1,1,3.5762786865234375e-06,1.444509983062744,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
2,2,3.5762786865234375e-06,1.57532000541687,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
3,3,2.86102294921875e-06,1.6879186630249023,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
4,4,3.0994415283203125e-06,1.6889684200286863,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
5,5,4.529953002929688e-06,1.8169150352478027,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
6,6,3.814697265625e-06,1.957404375076294,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
7,7,3.5762786865234375e-06,2.164508581161499,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
8,8,3.814697265625e-06,2.549917936325073,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
9,9,3.814697265625e-06,2.528085231781006,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
10,10,4.529953002929688e-06,2.9111478328704834,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
11,11,3.814697265625e-06,3.070622444152832,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
12,12,3.814697265625e-06,3.2576084136962886,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
13,13,3.814697265625e-06,3.4224300384521484,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
14,14,3.5762786865234375e-06,3.9924805164337163,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
15,15,4.0531158447265625e-06,4.171287059783936,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
16,16,4.291534423828125e-06,4.367743015289307,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
17,17,3.814697265625e-06,5.098514795303345,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
18,18,4.0531158447265625e-06,5.259489297866821,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
19,19,4.76837158203125e-06,5.743169069290161,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
20,20,4.0531158447265625e-06,5.797760009765625,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
21,21,3.0994415283203125e-06,6.458714962005615,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
22,22,2.86102294921875e-06,6.8359222412109375,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
23,23,3.814697265625e-06,7.607815027236938,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
24,24,3.5762786865234375e-06,8.076270818710327,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
25,25,3.814697265625e-06,9.245028018951416,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
26,26,3.337860107421875e-06,10.540750265121462,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
27,27,4.0531158447265625e-06,10.291289091110231,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
28,28,3.5762786865234375e-06,11.342665433883667,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
29,29,4.291534423828125e-06,12.46235704421997,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
30,30,2.6226043701171875e-06,13.68608021736145,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
31,31,3.814697265625e-06,15.48345685005188,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
32,32,3.5762786865234375e-06,16.831814527511597,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
33,33,4.0531158447265625e-06,17.387099981307983,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
34,34,4.76837158203125e-06,19.417940378189087,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
35,35,3.337860107421875e-06,20.940514326095578,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
36,36,3.5762786865234375e-06,23.62025213241577,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
37,37,3.5762786865234375e-06,24.285306453704834,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
38,38,4.76837158203125e-06,28.36765956878662,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
39,39,5.245208740234375e-06,29.379651069641113,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
40,40,5.245208740234375e-06,31.79637813568115,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
41,41,5.4836273193359375e-06,35.108937501907356,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
42,42,4.291534423828125e-06,29.19188857078552,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
43,43,3.814697265625e-06,34.01985311508179,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
44,44,3.337860107421875e-06,31.105571508407593,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
45,45,3.814697265625e-06,30.67800807952881,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
46,46,3.814697265625e-06,27.367987871170047,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
47,47,2.384185791015625e-06,27.21264147758484,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
48,48,2.6226043701171875e-06,29.6000816822052,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
49,49,2.86102294921875e-06,30.965813875198364,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0
0,0,2.1457672119140625e-06,1.4633827209472656,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
1,1,1.430511474609375e-06,1.4440691471099854,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
2,2,2.1457672119140625e-06,1.4509756565093994,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
3,3,2.1457672119140625e-06,1.573414325714111,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
4,4,2.6226043701171875e-06,1.5092926025390625,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
5,5,2.1457672119140625e-06,1.4214723110198977,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
6,6,6.67572021484375e-06,1.6789236068725586,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
7,7,1.1920928955078123e-06,1.7804501056671145,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
8,8,1.9073486328125e-06,1.7786319255828855,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
9,9,2.1457672119140625e-06,1.9017446041107176,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
10,10,2.384185791015625e-06,2.0442540645599365,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
11,11,2.6226043701171875e-06,1.9069788455963133,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
12,12,2.1457672119140625e-06,2.0652000904083248,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
13,13,1.6689300537109375e-06,2.3943934440612797,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
14,14,2.384185791015625e-06,2.3953421115875244,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0
