Unnamed: 0,t,clustering,gen_kg,gen_history,data,sample,strategy,n_sg,anony_mode,info_loss,alpha_adm,alpha_dm,k,w,calgo,max_dist,algo,galgo
0,2,7.042839050292969,390.18081283569336,1.311629056930542,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0,ctkga,ad2
0,2,7.589536905288696,342.1857759952545,1.3266847133636477,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,8,km,1.0,ctkga,ad2
0,4,5.04514479637146,470.9655201435089,1.4165866374969482,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0,ctkga,ad2
0,3,7.443769454956055,446.0947062969208,1.3377013206481934,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0,ctkga,ad2
0,0,5.552522659301758,124.16797685623169,1.5150496959686282,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,8,km,1.0,ctkga,ad2
0,1,6.495187520980835,289.41412448883057,1.3464524745941162,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,4,km,1.0,ctkga,ad2
0,1,6.38586688041687,303.24793958663935,1.3591985702514648,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0,ctkga,ad2
0,1,5.18906044960022,80.04108047485352,1.6558027267456057,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,8,km,1.0,ctkga,ad2
0,2,6.5958688259124765,378.3355927467346,1.293759822845459,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,2,km,1.0,ctkga,ad2
0,0,6.734019041061401,168.59162569046018,1.3256888389587402,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,8,km,1.0,ctkga,ad2
0,3,6.9842751026153564,432.98988795280457,1.3107860088348389,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,1,km,1.0,ctkga,ad2
0,3,4.912213087081909,392.8126380443573,1.4888930320739746,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0,ctkga,ad2
0,3,4.249171495437622,573.3090353012085,1.4336502552032468,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,6,km,1.0,ctkga,ad2
0,3,8.150287628173826,424.0913531780243,1.3449211120605469,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,6,km,1.0,ctkga,ad2
0,0,6.738538980484009,164.46320796012878,1.3515303134918213,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,4,km,1.0,ctkga,ad2
0,2,7.0180439949035645,361.1335144042969,1.3243656158447266,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,1,km,1.0,ctkga,ad2
0,1,7.834132671356201,266.67118716239935,1.3130028247833252,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0,ctkga,ad2
0,1,6.722029447555543,316.9817264080048,1.3135843276977541,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,1,km,1.0,ctkga,ad2
0,1,6.883015155792236,296.69618916511536,1.3343908786773682,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,2,km,1.0,ctkga,ad2
0,1,7.144617557525635,273.13580346107483,1.3455195426940918,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,4,km,1.0,ctkga,ad2
0,2,7.518613815307617,11.190870523452759,1.6186571121215818,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,4,km,1.0,ctkga,ad2
0,3,7.502615690231322,446.9620132446289,1.3333423137664795,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,4,km,1.0,ctkga,ad2
0,2,7.258496761322021,371.6345205307007,1.3457396030426023,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0,ctkga,ad2
0,1,4.00177812576294,343.2162957191468,1.4699659347534182,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,6,km,1.0,ctkga,ad2
0,2,4.146000146865846,439.0976388454437,1.5673799514770508,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,8,km,1.0,ctkga,ad2
