Unnamed: 0,t,clustering,gen_kg,gen_history,data,sample,strategy,n_sg,anony_mode,info_loss,alpha_adm,alpha_dm,k,w,calgo,max_dist,algo,galgo
0,0,444.28156065940857,2.6226043701171875e-06,5.532464027404785,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,2,km,1.0,ctkga,ad2
0,0,489.0819323062897,2.384185791015625e-06,3.812389373779297,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0,ctkga,ad2
0,8,241.77835249900815,5.7220458984375e-06,30.106226682662964,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,8,km,1.0,ctkga,ad2
0,0,832.7931621074678,0.00011873245239257812,3.60341477394104,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,1,km,1.0,ctkga,ad2
0,8,267.2802760601044,1.6689300537109375e-06,16.978870868682858,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,2,km,1.0,ctkga,ad2
0,4,238.06410670280457,2.1457672119140625e-06,28.40829372406006,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0,ctkga,ad2
0,3,435.2893135547638,2.86102294921875e-06,26.9239718914032,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0,ctkga,ad2
0,8,236.61197066307068,2.1457672119140625e-06,16.741824865341187,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0,ctkga,ad2
0,7,247.4985179901123,2.384185791015625e-06,29.40476584434509,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0,ctkga,ad2
0,3,320.6753807067871,2.384185791015625e-06,24.507304668426514,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,8,km,1.0,ctkga,ad2
0,1,228.22354578971863,2.384185791015625e-06,6.353352785110474,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0,ctkga,ad2
0,10,319.6098983287811,4.291534423828125e-06,25.68992829322815,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,8,km,1.0,ctkga,ad2
0,9,249.1847195625305,3.337860107421875e-06,45.62395000457764,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0,ctkga,ad2
0,0,658.2666823863982,9.72747802734375e-05,7.186190605163574,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,2,km,1.0,ctkga,ad2
0,3,249.08786058425903,2.86102294921875e-06,12.456162452697756,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,2,km,1.0,ctkga,ad2
0,10,261.58398818969727,2.1457672119140625e-06,35.079105854034424,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,8,km,1.0,ctkga,ad2
0,0,556.5881035327911,1.9073486328125e-06,6.0914766788482675,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,8,km,1.0,ctkga,ad2
0,5,244.75067257881162,1.6689300537109375e-06,23.42358207702637,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,2,km,1.0,ctkga,ad2
0,9,417.74244689941406,2.6226043701171875e-06,37.37899494171143,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0,ctkga,ad2
0,7,226.42549085617063,1.9073486328125e-06,14.843221426010132,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,2,km,1.0,ctkga,ad2
0,6,613.7114114761353,2.1457672119140625e-06,18.63373374938965,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0,ctkga,ad2
0,10,250.13516330718997,2.1457672119140625e-06,35.35842180252075,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,4,km,1.0,ctkga,ad2
0,6,226.04951286315918,1.9073486328125e-06,25.763055324554443,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0,ctkga,ad2
0,5,219.5801565647125,1.9073486328125e-06,22.091298580169678,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,8,km,1.0,ctkga,ad2
0,4,244.32929229736328,2.1457672119140625e-06,25.29064655303955,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0,ctkga,ad2
0,6,223.72493624687198,2.6226043701171875e-06,26.32124447822571,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0,ctkga,ad2
0,9,292.7468597888946,1.6689300537109375e-06,35.84865546226501,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0,ctkga,ad2
0,0,524.5086660385132,2.6226043701171875e-06,7.367915868759155,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,1,km,1.0,ctkga,ad2
0,9,245.93536901474,5.0067901611328125e-06,23.634435653686523,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,8,km,1.0,ctkga,ad2
0,8,253.64645051956177,2.384185791015625e-06,31.12641668319702,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,8,km,1.0,ctkga,ad2
0,1,235.9494202136993,1.6689300537109375e-06,5.241127014160156,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0,ctkga,ad2
